Input,Output,Epoch,ObservedProb,ExpectedProb
bikuk+PL_2,bikukka,1,0.0,0.5
bikuk+PL_3,bikukka,1,0.0,0.5
bikuk+PL_4,bikukka,1,0.0,0.5
bikuk+PL_5,bikukka,1,0.0,0.5
bikuk+PL_6,bikukka,1,0.0,0.5
bikuk+PL_7,bikukka,1,0.0,0.5
bikuk+PL_8,bikukka,1,0.0,0.5
bikuk+PL_9,bikukka,1,0.0,0.5
bikuk+PL_10,bikukka,1,0.0,0.5
bikuk+PL_11,bikukka,1,0.0,0.5
bikuk+PL_12,bikukka,1,0.0,0.5
gorar+PL_0,gorarka,2,1.0,0.8320183851339246
gorar+PL_1,gorarka,2,1.0,0.8320183851339246
gorar+PL_2,gorarka,2,1.0,0.8320183851339246
gorar+PL_3,gorarka,2,1.0,0.8320183851339246
gorar+PL_4,gorarka,2,1.0,0.8320183851339246
gorar+PL_5,gorarka,2,1.0,0.8320183851339246
gorar+PL_6,gorarka,2,1.0,0.8320183851339246
gorar+PL_7,gorarka,2,1.0,0.8320183851339246
gorar+PL_8,gorarka,2,1.0,0.8320183851339246
gorar+PL_9,gorarka,2,1.0,0.8320183851339246
gorar+PL_10,gorarka,2,1.0,0.8320183851339246
gorar+PL_0,gorarson,2,0.0,0.1679816148660755
gorar+PL_1,gorarson,2,0.0,0.1679816148660755
gorar+PL_2,gorarson,2,0.0,0.1679816148660755
gorar+PL_3,gorarson,2,0.0,0.1679816148660755
gorar+PL_4,gorarson,2,0.0,0.1679816148660755
gorar+PL_5,gorarson,2,0.0,0.1679816148660755
gorar+PL_6,gorarson,2,0.0,0.1679816148660755
gorar+PL_7,gorarson,2,0.0,0.1679816148660755
gorar+PL_8,gorarson,2,0.0,0.1679816148660755
gorar+PL_9,gorarson,2,0.0,0.1679816148660755
gorar+PL_10,gorarson,2,0.0,0.1679816148660755
mureg+PL_0,muregson,2,0.0,0.092792953117157
mureg+PL_1,muregson,2,0.0,0.092792953117157
mureg+PL_2,muregson,2,0.0,0.092792953117157
mureg+PL_3,muregson,2,0.0,0.092792953117157
mureg+PL_4,muregson,2,0.0,0.092792953117157
mureg+PL_5,muregson,2,0.0,0.092792953117157
mureg+PL_6,muregson,2,0.0,0.092792953117157
mureg+PL_7,muregson,2,0.0,0.092792953117157
mureg+PL_8,muregson,2,0.0,0.092792953117157
mureg+PL_9,muregson,2,0.0,0.092792953117157
mureg+PL_10,muregson,2,0.0,0.092792953117157
mureg+PL_11,muregson,2,0.0,0.092792953117157
mureg+PL_12,muregson,2,0.0,0.092792953117157
mureg+PL_13,muregson,2,0.0,0.092792953117157
mureg+PL_14,muregson,2,0.0,0.092792953117157
mureg+PL_15,muregson,2,0.0,0.092792953117157
mureg+PL_16,muregson,2,0.0,0.092792953117157
mureg+PL_17,muregson,2,0.0,0.092792953117157
mureg+PL_18,muregson,2,0.0,0.092792953117157
mureg+PL_19,muregson,2,0.0,0.092792953117157
mureg+PL_20,muregson,2,0.0,0.092792953117157
mureg+PL_21,muregson,2,0.0,0.092792953117157
mureg+PL_22,muregson,2,0.0,0.092792953117157
mureg+PL_23,muregson,2,0.0,0.092792953117157
mureg+PL_24,muregson,2,0.0,0.092792953117157
mureg+PL_25,muregson,2,0.0,0.092792953117157
mureg+PL_26,muregson,2,0.0,0.092792953117157
mureg+PL_27,muregson,2,0.0,0.092792953117157
mureg+PL_28,muregson,2,0.0,0.092792953117157
mureg+PL_29,muregson,2,0.0,0.092792953117157
mureg+PL_30,muregson,2,0.0,0.092792953117157
mureg+PL_31,muregson,2,0.0,0.092792953117157
mureg+PL_32,muregson,2,0.0,0.092792953117157
mureg+PL_33,muregson,2,0.0,0.092792953117157
mureg+PL_34,muregson,2,0.0,0.092792953117157
mureg+PL_35,muregson,2,0.0,0.092792953117157
mureg+PL_36,muregson,2,0.0,0.092792953117157
mureg+PL_37,muregson,2,0.0,0.092792953117157
mureg+PL_38,muregson,2,0.0,0.092792953117157
mureg+PL_39,muregson,2,0.0,0.092792953117157
mureg+PL_40,muregson,2,0.0,0.092792953117157
mureg+PL_41,muregson,2,0.0,0.092792953117157
mureg+PL_42,muregson,2,0.0,0.092792953117157
mureg+PL_43,muregson,2,0.0,0.092792953117157
mureg+PL_44,muregson,2,0.0,0.092792953117157
mureg+PL_45,muregson,2,0.0,0.092792953117157
mureg+PL_46,muregson,2,0.0,0.092792953117157
mureg+PL_47,muregson,2,0.0,0.092792953117157
mureg+PL_48,muregson,2,0.0,0.092792953117157
mureg+PL_49,muregson,2,0.0,0.092792953117157
mureg+PL_50,muregson,2,0.0,0.092792953117157
mureg+PL_51,muregson,2,0.0,0.092792953117157
mureg+PL_52,muregson,2,0.0,0.092792953117157
mureg+PL_53,muregson,2,0.0,0.092792953117157
mureg+PL_54,muregson,2,0.0,0.092792953117157
mureg+PL_55,muregson,2,0.0,0.092792953117157
mureg+PL_56,muregson,2,0.0,0.092792953117157
mureg+PL_57,muregson,2,0.0,0.092792953117157
mureg+PL_58,muregson,2,0.0,0.092792953117157
mureg+PL_59,muregson,2,0.0,0.092792953117157
mureg+PL_60,muregson,2,0.0,0.092792953117157
mureg+PL_61,muregson,2,0.0,0.092792953117157
mureg+PL_62,muregson,2,0.0,0.092792953117157
mureg+PL_63,muregson,2,0.0,0.092792953117157
mureg+PL_64,muregson,2,0.0,0.092792953117157
mureg+PL_65,muregson,2,0.0,0.092792953117157
mureg+PL_66,muregson,2,0.0,0.092792953117157
mureg+PL_67,muregson,2,0.0,0.092792953117157
mureg+PL_68,muregson,2,0.0,0.092792953117157
mureg+PL_69,muregson,2,0.0,0.092792953117157
mureg+PL_70,muregson,2,0.0,0.092792953117157
mureg+PL_71,muregson,2,0.0,0.092792953117157
mureg+PL_72,muregson,2,0.0,0.092792953117157
mureg+PL_73,muregson,2,0.0,0.092792953117157
mureg+PL_74,muregson,2,0.0,0.092792953117157
mureg+PL_75,muregson,2,0.0,0.092792953117157
mureg+PL_76,muregson,2,0.0,0.092792953117157
mureg+PL_77,muregson,2,0.0,0.092792953117157
mureg+PL_78,muregson,2,0.0,0.092792953117157
mureg+PL_0,muregka,2,1.0,0.907207046882843
mureg+PL_1,muregka,2,1.0,0.907207046882843
mureg+PL_2,muregka,2,1.0,0.907207046882843
mureg+PL_3,muregka,2,1.0,0.907207046882843
mureg+PL_4,muregka,2,1.0,0.907207046882843
mureg+PL_5,muregka,2,1.0,0.907207046882843
mureg+PL_6,muregka,2,1.0,0.907207046882843
mureg+PL_7,muregka,2,1.0,0.907207046882843
mureg+PL_8,muregka,2,1.0,0.907207046882843
mureg+PL_9,muregka,2,1.0,0.907207046882843
mureg+PL_10,muregka,2,1.0,0.907207046882843
mureg+PL_11,muregka,2,1.0,0.907207046882843
mureg+PL_12,muregka,2,1.0,0.907207046882843
mureg+PL_13,muregka,2,1.0,0.907207046882843
mureg+PL_14,muregka,2,1.0,0.907207046882843
mureg+PL_15,muregka,2,1.0,0.907207046882843
mureg+PL_16,muregka,2,1.0,0.907207046882843
mureg+PL_17,muregka,2,1.0,0.907207046882843
mureg+PL_18,muregka,2,1.0,0.907207046882843
mureg+PL_19,muregka,2,1.0,0.907207046882843
mureg+PL_20,muregka,2,1.0,0.907207046882843
mureg+PL_21,muregka,2,1.0,0.907207046882843
mureg+PL_22,muregka,2,1.0,0.907207046882843
mureg+PL_23,muregka,2,1.0,0.907207046882843
mureg+PL_24,muregka,2,1.0,0.907207046882843
mureg+PL_25,muregka,2,1.0,0.907207046882843
mureg+PL_26,muregka,2,1.0,0.907207046882843
mureg+PL_27,muregka,2,1.0,0.907207046882843
mureg+PL_28,muregka,2,1.0,0.907207046882843
mureg+PL_29,muregka,2,1.0,0.907207046882843
mureg+PL_30,muregka,2,1.0,0.907207046882843
mureg+PL_31,muregka,2,1.0,0.907207046882843
mureg+PL_32,muregka,2,1.0,0.907207046882843
mureg+PL_33,muregka,2,1.0,0.907207046882843
mureg+PL_34,muregka,2,1.0,0.907207046882843
mureg+PL_35,muregka,2,1.0,0.907207046882843
mureg+PL_36,muregka,2,1.0,0.907207046882843
mureg+PL_37,muregka,2,1.0,0.907207046882843
mureg+PL_38,muregka,2,1.0,0.907207046882843
mureg+PL_39,muregka,2,1.0,0.907207046882843
mureg+PL_40,muregka,2,1.0,0.907207046882843
mureg+PL_41,muregka,2,1.0,0.907207046882843
mureg+PL_42,muregka,2,1.0,0.907207046882843
mureg+PL_43,muregka,2,1.0,0.907207046882843
mureg+PL_44,muregka,2,1.0,0.907207046882843
mureg+PL_45,muregka,2,1.0,0.907207046882843
mureg+PL_46,muregka,2,1.0,0.907207046882843
mureg+PL_47,muregka,2,1.0,0.907207046882843
mureg+PL_48,muregka,2,1.0,0.907207046882843
mureg+PL_49,muregka,2,1.0,0.907207046882843
mureg+PL_50,muregka,2,1.0,0.907207046882843
mureg+PL_51,muregka,2,1.0,0.907207046882843
mureg+PL_52,muregka,2,1.0,0.907207046882843
mureg+PL_53,muregka,2,1.0,0.907207046882843
mureg+PL_54,muregka,2,1.0,0.907207046882843
mureg+PL_55,muregka,2,1.0,0.907207046882843
mureg+PL_56,muregka,2,1.0,0.907207046882843
mureg+PL_57,muregka,2,1.0,0.907207046882843
mureg+PL_58,muregka,2,1.0,0.907207046882843
mureg+PL_59,muregka,2,1.0,0.907207046882843
mureg+PL_60,muregka,2,1.0,0.907207046882843
mureg+PL_61,muregka,2,1.0,0.907207046882843
mureg+PL_62,muregka,2,1.0,0.907207046882843
mureg+PL_63,muregka,2,1.0,0.907207046882843
mureg+PL_64,muregka,2,1.0,0.907207046882843
mureg+PL_65,muregka,2,1.0,0.907207046882843
mureg+PL_66,muregka,2,1.0,0.907207046882843
mureg+PL_67,muregka,2,1.0,0.907207046882843
mureg+PL_68,muregka,2,1.0,0.907207046882843
mureg+PL_69,muregka,2,1.0,0.907207046882843
mureg+PL_70,muregka,2,1.0,0.907207046882843
mureg+PL_71,muregka,2,1.0,0.907207046882843
mureg+PL_72,muregka,2,1.0,0.907207046882843
mureg+PL_73,muregka,2,1.0,0.907207046882843
mureg+PL_74,muregka,2,1.0,0.907207046882843
mureg+PL_75,muregka,2,1.0,0.907207046882843
mureg+PL_76,muregka,2,1.0,0.907207046882843
mureg+PL_77,muregka,2,1.0,0.907207046882843
mureg+PL_78,muregka,2,1.0,0.907207046882843
gagut+PL_0,gagutka,2,1.0,0.8306161030659813
gagut+PL_1,gagutka,2,1.0,0.8306161030659813
gagut+PL_2,gagutka,2,1.0,0.8306161030659813
gagut+PL_3,gagutka,2,1.0,0.8306161030659813
gagut+PL_4,gagutka,2,1.0,0.8306161030659813
gagut+PL_5,gagutka,2,1.0,0.8306161030659813
gagut+PL_6,gagutka,2,1.0,0.8306161030659813
gagut+PL_7,gagutka,2,1.0,0.8306161030659813
gagut+PL_8,gagutka,2,1.0,0.8306161030659813
gagut+PL_9,gagutka,2,1.0,0.8306161030659813
gagut+PL_0,gagutson,2,0.0,0.16938389693401867
gagut+PL_1,gagutson,2,0.0,0.16938389693401867
gagut+PL_2,gagutson,2,0.0,0.16938389693401867
gagut+PL_3,gagutson,2,0.0,0.16938389693401867
gagut+PL_4,gagutson,2,0.0,0.16938389693401867
gagut+PL_5,gagutson,2,0.0,0.16938389693401867
gagut+PL_6,gagutson,2,0.0,0.16938389693401867
gagut+PL_7,gagutson,2,0.0,0.16938389693401867
gagut+PL_8,gagutson,2,0.0,0.16938389693401867
gagut+PL_9,gagutson,2,0.0,0.16938389693401867
bizob+PL_0,bizobka,2,1.0,0.8292045179776255
bizob+PL_1,bizobka,2,1.0,0.8292045179776255
bizob+PL_2,bizobka,2,1.0,0.8292045179776255
bizob+PL_3,bizobka,2,1.0,0.8292045179776255
bizob+PL_4,bizobka,2,1.0,0.8292045179776255
bizob+PL_5,bizobka,2,1.0,0.8292045179776255
bizob+PL_6,bizobka,2,1.0,0.8292045179776255
bizob+PL_7,bizobka,2,1.0,0.8292045179776255
bizob+PL_8,bizobka,2,1.0,0.8292045179776255
bizob+PL_0,bizobson,2,0.0,0.17079548202237443
bizob+PL_1,bizobson,2,0.0,0.17079548202237443
bizob+PL_2,bizobson,2,0.0,0.17079548202237443
bizob+PL_3,bizobson,2,0.0,0.17079548202237443
bizob+PL_4,bizobson,2,0.0,0.17079548202237443
bizob+PL_5,bizobson,2,0.0,0.17079548202237443
bizob+PL_6,bizobson,2,0.0,0.17079548202237443
bizob+PL_7,bizobson,2,0.0,0.17079548202237443
bizob+PL_8,bizobson,2,0.0,0.17079548202237443
kumud+PL_0,kumudka,2,1.0,0.8277836082661222
kumud+PL_1,kumudka,2,1.0,0.8277836082661222
kumud+PL_2,kumudka,2,1.0,0.8277836082661222
kumud+PL_3,kumudka,2,1.0,0.8277836082661222
kumud+PL_4,kumudka,2,1.0,0.8277836082661222
kumud+PL_5,kumudka,2,1.0,0.8277836082661222
kumud+PL_6,kumudka,2,1.0,0.8277836082661222
kumud+PL_7,kumudka,2,1.0,0.8277836082661222
kumud+PL_0,kumudson,2,0.0,0.17221639173387773
kumud+PL_1,kumudson,2,0.0,0.17221639173387773
kumud+PL_2,kumudson,2,0.0,0.17221639173387773
kumud+PL_3,kumudson,2,0.0,0.17221639173387773
kumud+PL_4,kumudson,2,0.0,0.17221639173387773
kumud+PL_5,kumudson,2,0.0,0.17221639173387773
kumud+PL_6,kumudson,2,0.0,0.17221639173387773
kumud+PL_7,kumudson,2,0.0,0.17221639173387773
mitin+PL_0,mitinka,2,0.0,0.8053384164084222
mitin+PL_1,mitinka,2,0.0,0.8053384164084222
mitin+PL_2,mitinka,2,0.0,0.8053384164084222
mitin+PL_3,mitinka,2,0.0,0.8053384164084222
mitin+PL_4,mitinka,2,0.0,0.8053384164084222
mitin+PL_5,mitinka,2,0.0,0.8053384164084222
mitin+PL_6,mitinka,2,0.0,0.8053384164084222
mitin+PL_0,mitinson,2,1.0,0.1946615835915779
mitin+PL_1,mitinson,2,1.0,0.1946615835915779
mitin+PL_2,mitinson,2,1.0,0.1946615835915779
mitin+PL_3,mitinson,2,1.0,0.1946615835915779
mitin+PL_4,mitinson,2,1.0,0.1946615835915779
mitin+PL_5,mitinson,2,1.0,0.1946615835915779
mitin+PL_6,mitinson,2,1.0,0.1946615835915779
fogun+PL_0,fogunson,2,1.0,0.2516182783929357
fogun+PL_1,fogunson,2,1.0,0.2516182783929357
fogun+PL_2,fogunson,2,1.0,0.2516182783929357
fogun+PL_3,fogunson,2,1.0,0.2516182783929357
fogun+PL_4,fogunson,2,1.0,0.2516182783929357
fogun+PL_5,fogunson,2,1.0,0.2516182783929357
fogun+PL_6,fogunson,2,1.0,0.2516182783929357
fogun+PL_7,fogunson,2,1.0,0.2516182783929357
fogun+PL_8,fogunson,2,1.0,0.2516182783929357
fogun+PL_9,fogunson,2,1.0,0.2516182783929357
fogun+PL_10,fogunson,2,1.0,0.2516182783929357
fogun+PL_11,fogunson,2,1.0,0.2516182783929357
fogun+PL_12,fogunson,2,1.0,0.2516182783929357
fogun+PL_13,fogunson,2,1.0,0.2516182783929357
fogun+PL_14,fogunson,2,1.0,0.2516182783929357
fogun+PL_15,fogunson,2,1.0,0.2516182783929357
fogun+PL_16,fogunson,2,1.0,0.2516182783929357
fogun+PL_17,fogunson,2,1.0,0.2516182783929357
fogun+PL_18,fogunson,2,1.0,0.2516182783929357
fogun+PL_19,fogunson,2,1.0,0.2516182783929357
fogun+PL_20,fogunson,2,1.0,0.2516182783929357
fogun+PL_21,fogunson,2,1.0,0.2516182783929357
fogun+PL_22,fogunson,2,1.0,0.2516182783929357
fogun+PL_23,fogunson,2,1.0,0.2516182783929357
fogun+PL_24,fogunson,2,1.0,0.2516182783929357
fogun+PL_25,fogunson,2,1.0,0.2516182783929357
fogun+PL_26,fogunson,2,1.0,0.2516182783929357
fogun+PL_27,fogunson,2,1.0,0.2516182783929357
fogun+PL_28,fogunson,2,1.0,0.2516182783929357
fogun+PL_29,fogunson,2,1.0,0.2516182783929357
fogun+PL_30,fogunson,2,1.0,0.2516182783929357
fogun+PL_31,fogunson,2,1.0,0.2516182783929357
fogun+PL_32,fogunson,2,1.0,0.2516182783929357
fogun+PL_33,fogunson,2,1.0,0.2516182783929357
fogun+PL_34,fogunson,2,1.0,0.2516182783929357
fogun+PL_35,fogunson,2,1.0,0.2516182783929357
fogun+PL_36,fogunson,2,1.0,0.2516182783929357
fogun+PL_37,fogunson,2,1.0,0.2516182783929357
fogun+PL_38,fogunson,2,1.0,0.2516182783929357
fogun+PL_39,fogunson,2,1.0,0.2516182783929357
fogun+PL_0,fogunka,2,0.0,0.7483817216070643
fogun+PL_1,fogunka,2,0.0,0.7483817216070643
fogun+PL_2,fogunka,2,0.0,0.7483817216070643
fogun+PL_3,fogunka,2,0.0,0.7483817216070643
fogun+PL_4,fogunka,2,0.0,0.7483817216070643
fogun+PL_5,fogunka,2,0.0,0.7483817216070643
fogun+PL_6,fogunka,2,0.0,0.7483817216070643
fogun+PL_7,fogunka,2,0.0,0.7483817216070643
fogun+PL_8,fogunka,2,0.0,0.7483817216070643
fogun+PL_9,fogunka,2,0.0,0.7483817216070643
fogun+PL_10,fogunka,2,0.0,0.7483817216070643
fogun+PL_11,fogunka,2,0.0,0.7483817216070643
fogun+PL_12,fogunka,2,0.0,0.7483817216070643
fogun+PL_13,fogunka,2,0.0,0.7483817216070643
fogun+PL_14,fogunka,2,0.0,0.7483817216070643
fogun+PL_15,fogunka,2,0.0,0.7483817216070643
fogun+PL_16,fogunka,2,0.0,0.7483817216070643
fogun+PL_17,fogunka,2,0.0,0.7483817216070643
fogun+PL_18,fogunka,2,0.0,0.7483817216070643
fogun+PL_19,fogunka,2,0.0,0.7483817216070643
fogun+PL_20,fogunka,2,0.0,0.7483817216070643
fogun+PL_21,fogunka,2,0.0,0.7483817216070643
fogun+PL_22,fogunka,2,0.0,0.7483817216070643
fogun+PL_23,fogunka,2,0.0,0.7483817216070643
fogun+PL_24,fogunka,2,0.0,0.7483817216070643
fogun+PL_25,fogunka,2,0.0,0.7483817216070643
fogun+PL_26,fogunka,2,0.0,0.7483817216070643
fogun+PL_27,fogunka,2,0.0,0.7483817216070643
fogun+PL_28,fogunka,2,0.0,0.7483817216070643
fogun+PL_29,fogunka,2,0.0,0.7483817216070643
fogun+PL_30,fogunka,2,0.0,0.7483817216070643
fogun+PL_31,fogunka,2,0.0,0.7483817216070643
fogun+PL_32,fogunka,2,0.0,0.7483817216070643
fogun+PL_33,fogunka,2,0.0,0.7483817216070643
fogun+PL_34,fogunka,2,0.0,0.7483817216070643
fogun+PL_35,fogunka,2,0.0,0.7483817216070643
fogun+PL_36,fogunka,2,0.0,0.7483817216070643
fogun+PL_37,fogunka,2,0.0,0.7483817216070643
fogun+PL_38,fogunka,2,0.0,0.7483817216070643
fogun+PL_39,fogunka,2,0.0,0.7483817216070643
ninet+PL_0,ninetka,2,1.0,0.826353352980995
ninet+PL_1,ninetka,2,1.0,0.826353352980995
ninet+PL_2,ninetka,2,1.0,0.826353352980995
ninet+PL_3,ninetka,2,1.0,0.826353352980995
ninet+PL_4,ninetka,2,1.0,0.826353352980995
ninet+PL_5,ninetka,2,1.0,0.826353352980995
ninet+PL_6,ninetka,2,1.0,0.826353352980995
ninet+PL_0,ninetson,2,0.0,0.17364664701900506
ninet+PL_1,ninetson,2,0.0,0.17364664701900506
ninet+PL_2,ninetson,2,0.0,0.17364664701900506
ninet+PL_3,ninetson,2,0.0,0.17364664701900506
ninet+PL_4,ninetson,2,0.0,0.17364664701900506
ninet+PL_5,ninetson,2,0.0,0.17364664701900506
ninet+PL_6,ninetson,2,0.0,0.17364664701900506
tozim+PL_0,tozimson,2,0.0,0.14804719803168948
tozim+PL_1,tozimson,2,0.0,0.14804719803168948
tozim+PL_2,tozimson,2,0.0,0.14804719803168948
tozim+PL_3,tozimson,2,0.0,0.14804719803168948
tozim+PL_4,tozimson,2,0.0,0.14804719803168948
tozim+PL_5,tozimson,2,0.0,0.14804719803168948
tozim+PL_6,tozimson,2,0.0,0.14804719803168948
tozim+PL_7,tozimson,2,0.0,0.14804719803168948
tozim+PL_8,tozimson,2,0.0,0.14804719803168948
tozim+PL_9,tozimson,2,0.0,0.14804719803168948
tozim+PL_10,tozimson,2,0.0,0.14804719803168948
tozim+PL_11,tozimson,2,0.0,0.14804719803168948
tozim+PL_12,tozimson,2,0.0,0.14804719803168948
tozim+PL_13,tozimson,2,0.0,0.14804719803168948
tozim+PL_14,tozimson,2,0.0,0.14804719803168948
tozim+PL_15,tozimson,2,0.0,0.14804719803168948
tozim+PL_16,tozimson,2,0.0,0.14804719803168948
tozim+PL_17,tozimson,2,0.0,0.14804719803168948
tozim+PL_18,tozimson,2,0.0,0.14804719803168948
tozim+PL_19,tozimson,2,0.0,0.14804719803168948
tozim+PL_20,tozimson,2,0.0,0.14804719803168948
tozim+PL_21,tozimson,2,0.0,0.14804719803168948
tozim+PL_22,tozimson,2,0.0,0.14804719803168948
tozim+PL_23,tozimson,2,0.0,0.14804719803168948
tozim+PL_24,tozimson,2,0.0,0.14804719803168948
tozim+PL_25,tozimson,2,0.0,0.14804719803168948
tozim+PL_0,tozimka,2,1.0,0.8519528019683106
tozim+PL_1,tozimka,2,1.0,0.8519528019683106
tozim+PL_2,tozimka,2,1.0,0.8519528019683106
tozim+PL_3,tozimka,2,1.0,0.8519528019683106
tozim+PL_4,tozimka,2,1.0,0.8519528019683106
tozim+PL_5,tozimka,2,1.0,0.8519528019683106
tozim+PL_6,tozimka,2,1.0,0.8519528019683106
tozim+PL_7,tozimka,2,1.0,0.8519528019683106
tozim+PL_8,tozimka,2,1.0,0.8519528019683106
tozim+PL_9,tozimka,2,1.0,0.8519528019683106
tozim+PL_10,tozimka,2,1.0,0.8519528019683106
tozim+PL_11,tozimka,2,1.0,0.8519528019683106
tozim+PL_12,tozimka,2,1.0,0.8519528019683106
tozim+PL_13,tozimka,2,1.0,0.8519528019683106
tozim+PL_14,tozimka,2,1.0,0.8519528019683106
tozim+PL_15,tozimka,2,1.0,0.8519528019683106
tozim+PL_16,tozimka,2,1.0,0.8519528019683106
tozim+PL_17,tozimka,2,1.0,0.8519528019683106
tozim+PL_18,tozimka,2,1.0,0.8519528019683106
tozim+PL_19,tozimka,2,1.0,0.8519528019683106
tozim+PL_20,tozimka,2,1.0,0.8519528019683106
tozim+PL_21,tozimka,2,1.0,0.8519528019683106
tozim+PL_22,tozimka,2,1.0,0.8519528019683106
tozim+PL_23,tozimka,2,1.0,0.8519528019683106
tozim+PL_24,tozimka,2,1.0,0.8519528019683106
tozim+PL_25,tozimka,2,1.0,0.8519528019683106
ribef+PL_0,ribefka,2,0.0,0.8069013157667836
ribef+PL_1,ribefka,2,0.0,0.8069013157667836
ribef+PL_2,ribefka,2,0.0,0.8069013157667836
ribef+PL_3,ribefka,2,0.0,0.8069013157667836
ribef+PL_4,ribefka,2,0.0,0.8069013157667836
ribef+PL_5,ribefka,2,0.0,0.8069013157667836
ribef+PL_0,ribefson,2,1.0,0.19309868423321638
ribef+PL_1,ribefson,2,1.0,0.19309868423321638
ribef+PL_2,ribefson,2,1.0,0.19309868423321638
ribef+PL_3,ribefson,2,1.0,0.19309868423321638
ribef+PL_4,ribefson,2,1.0,0.19309868423321638
ribef+PL_5,ribefson,2,1.0,0.19309868423321638
bitek+PL_0,bitekka,2,1.0,0.8249137318359601
bitek+PL_1,bitekka,2,1.0,0.8249137318359601
bitek+PL_2,bitekka,2,1.0,0.8249137318359601
bitek+PL_3,bitekka,2,1.0,0.8249137318359601
bitek+PL_4,bitekka,2,1.0,0.8249137318359601
bitek+PL_5,bitekka,2,1.0,0.8249137318359601
bitek+PL_0,bitekson,2,0.0,0.17508626816403985
bitek+PL_1,bitekson,2,0.0,0.17508626816403985
bitek+PL_2,bitekson,2,0.0,0.17508626816403985
bitek+PL_3,bitekson,2,0.0,0.17508626816403985
bitek+PL_4,bitekson,2,0.0,0.17508626816403985
bitek+PL_5,bitekson,2,0.0,0.17508626816403985
finok+PL_0,finokka,2,0.0,0.8084546514385326
finok+PL_1,finokka,2,0.0,0.8084546514385326
finok+PL_2,finokka,2,0.0,0.8084546514385326
finok+PL_3,finokka,2,0.0,0.8084546514385326
finok+PL_4,finokka,2,0.0,0.8084546514385326
finok+PL_0,finokson,2,1.0,0.19154534856146743
finok+PL_1,finokson,2,1.0,0.19154534856146743
finok+PL_2,finokson,2,1.0,0.19154534856146743
finok+PL_3,finokson,2,1.0,0.19154534856146743
finok+PL_4,finokson,2,1.0,0.19154534856146743
zobek+PL_0,zobekson,2,0.0,0.1557758401237474
zobek+PL_1,zobekson,2,0.0,0.1557758401237474
zobek+PL_2,zobekson,2,0.0,0.1557758401237474
zobek+PL_3,zobekson,2,0.0,0.1557758401237474
zobek+PL_4,zobekson,2,0.0,0.1557758401237474
zobek+PL_5,zobekson,2,0.0,0.1557758401237474
zobek+PL_6,zobekson,2,0.0,0.1557758401237474
zobek+PL_7,zobekson,2,0.0,0.1557758401237474
zobek+PL_8,zobekson,2,0.0,0.1557758401237474
zobek+PL_9,zobekson,2,0.0,0.1557758401237474
zobek+PL_10,zobekson,2,0.0,0.1557758401237474
zobek+PL_11,zobekson,2,0.0,0.1557758401237474
zobek+PL_12,zobekson,2,0.0,0.1557758401237474
zobek+PL_13,zobekson,2,0.0,0.1557758401237474
zobek+PL_14,zobekson,2,0.0,0.1557758401237474
zobek+PL_15,zobekson,2,0.0,0.1557758401237474
zobek+PL_16,zobekson,2,0.0,0.1557758401237474
zobek+PL_17,zobekson,2,0.0,0.1557758401237474
zobek+PL_18,zobekson,2,0.0,0.1557758401237474
zobek+PL_19,zobekson,2,0.0,0.1557758401237474
zobek+PL_0,zobekka,2,1.0,0.8442241598762525
zobek+PL_1,zobekka,2,1.0,0.8442241598762525
zobek+PL_2,zobekka,2,1.0,0.8442241598762525
zobek+PL_3,zobekka,2,1.0,0.8442241598762525
zobek+PL_4,zobekka,2,1.0,0.8442241598762525
zobek+PL_5,zobekka,2,1.0,0.8442241598762525
zobek+PL_6,zobekka,2,1.0,0.8442241598762525
zobek+PL_7,zobekka,2,1.0,0.8442241598762525
zobek+PL_8,zobekka,2,1.0,0.8442241598762525
zobek+PL_9,zobekka,2,1.0,0.8442241598762525
zobek+PL_10,zobekka,2,1.0,0.8442241598762525
zobek+PL_11,zobekka,2,1.0,0.8442241598762525
zobek+PL_12,zobekka,2,1.0,0.8442241598762525
zobek+PL_13,zobekka,2,1.0,0.8442241598762525
zobek+PL_14,zobekka,2,1.0,0.8442241598762525
zobek+PL_15,zobekka,2,1.0,0.8442241598762525
zobek+PL_16,zobekka,2,1.0,0.8442241598762525
zobek+PL_17,zobekka,2,1.0,0.8442241598762525
zobek+PL_18,zobekka,2,1.0,0.8442241598762525
zobek+PL_19,zobekka,2,1.0,0.8442241598762525
fabem+PL_0,fabemson,2,0.0,0.16110894957658523
fabem+PL_1,fabemson,2,0.0,0.16110894957658523
fabem+PL_2,fabemson,2,0.0,0.16110894957658523
fabem+PL_3,fabemson,2,0.0,0.16110894957658523
fabem+PL_4,fabemson,2,0.0,0.16110894957658523
fabem+PL_5,fabemson,2,0.0,0.16110894957658523
fabem+PL_6,fabemson,2,0.0,0.16110894957658523
fabem+PL_7,fabemson,2,0.0,0.16110894957658523
fabem+PL_8,fabemson,2,0.0,0.16110894957658523
fabem+PL_9,fabemson,2,0.0,0.16110894957658523
fabem+PL_10,fabemson,2,0.0,0.16110894957658523
fabem+PL_11,fabemson,2,0.0,0.16110894957658523
fabem+PL_12,fabemson,2,0.0,0.16110894957658523
fabem+PL_13,fabemson,2,0.0,0.16110894957658523
fabem+PL_14,fabemson,2,0.0,0.16110894957658523
fabem+PL_15,fabemson,2,0.0,0.16110894957658523
